image_id,has_liquid,liquid_level,liquid_level_en,pose,scene,source
weak_3KnPinofHaKaQDaeRov3Qg-1200-80_6_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/3KnPinofHaKaQDaeRov3Qg-1200-80_6_11zon.jpeg
weak_4-41984_aquafina-water-bottle-png-bisleri-mineral-water-2ltr.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/4-41984_aquafina-water-bottle-png-bisleri-mineral-water-2ltr.png
weak_40176644-2_8-bb-home-leo-plastic-pet-water-bottle-light-blue-wide-mouth_32_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/40176644-2_8-bb-home-leo-plastic-pet-water-bottle-light-blue-wide-mouth_32_11zon.jpeg
weak_412087-2_1-bisleri-mineral-water_30_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/412087-2_1-bisleri-mineral-water_30_11zon.jpeg
weak_412087_1-bisleri-mineral-water_29_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/412087_1-bisleri-mineral-water_29_11zon.jpeg
weak_412087_1-bisleri-mineral-water_47_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/412087_1-bisleri-mineral-water_47_11zon.jpeg
weak_422-4224272_19-liter-water-bottle-png-transparent-png.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/422-4224272_19-liter-water-bottle-png-transparent-png.png
weak_478-4784527_thumb-image-bisleri-water-bottle-500ml-price-hd.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/478-4784527_thumb-image-bisleri-water-bottle-500ml-price-hd.png
weak_500-ml-bisleri-water-bottle-500x500_16_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/500-ml-bisleri-water-bottle-500x500_16_11zon.jpeg
weak_5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_37_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_37_11zon.jpeg
weak_5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_53_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_53_11zon.jpeg
weak_60040172_33_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/60040172_33_11zon.jpeg
weak_607071a26c99ed00014a1add.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/607071a26c99ed00014a1add.png
weak_607edd61e8c88a000187af3b_18_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/607edd61e8c88a000187af3b_18_11zon.jpeg
weak_6138fH7lkaL._SL1200__38_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/6138fH7lkaL._SL1200__38_11zon.jpeg
weak_61KAmwTOrtL._SL1500__5_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/61KAmwTOrtL._SL1500__5_11zon.jpeg
weak_61KAmwTOrtL._SX569_PIbundle-48TopRight00_AA569SH20__16_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/61KAmwTOrtL._SX569_PIbundle-48TopRight00_AA569SH20__16_11zon.jpeg
weak_61RQJt9jcS._SY550_PIbundle-12TopRight00_SX367SY550SH20__6_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/61RQJt9jcS._SY550_PIbundle-12TopRight00_SX367SY550SH20__6_11zon.jpeg
weak_61WoM42xNuL._SL1500__7_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/61WoM42xNuL._SL1500__7_11zon.jpeg
weak_6d19d9a899ccf96773e77cd0ed028a3b.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/6d19d9a899ccf96773e77cd0ed028a3b.png
weak_77597665-blank-bottle-with-white-label-for-design-uses-isolated-transparent-background_35_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/77597665-blank-bottle-with-white-label-for-design-uses-isolated-transparent-background_35_11zon.jpeg
weak_78788059_16_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/78788059_16_11zon.jpeg
weak_85456788b030f0eb468174fe388d7c9a_36_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/85456788b030f0eb468174fe388d7c9a_36_11zon.jpeg
weak_9-99129_water-bottle-clipart-png.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/9-99129_water-bottle-clipart-png.png
weak_a-pure-water-bottle-on-transparent-background-vector-26292383_39_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/a-pure-water-bottle-on-transparent-background-vector-26292383_39_11zon.jpeg
weak_Add-a-subheading-23.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Add-a-subheading-23.png
weak_aquafina-water_40_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/aquafina-water_40_11zon.jpeg
weak_astic-clipping-path-disposable-container-on-white-background-isolated-P8EDF1_17_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/astic-clipping-path-disposable-container-on-white-background-isolated-P8EDF1_17_11zon.jpeg
weak_b2a0f528baf4fb6e58d78973d3328d98_57_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/b2a0f528baf4fb6e58d78973d3328d98_57_11zon.jpeg
weak_b91e250fab79ac0266463ceab378d59b--small-bottles-mineral-water_42_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/b91e250fab79ac0266463ceab378d59b--small-bottles-mineral-water_42_11zon.jpeg
weak_banner-02-product.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/banner-02-product.png
weak_banner-02-product_59_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/banner-02-product_59_11zon.jpeg
weak_benefits-of-drinking-from-glass-water-bottle-health_g_60_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/benefits-of-drinking-from-glass-water-bottle-health_g_60_11zon.jpeg
weak_big-water-bottle-png-3.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/big-water-bottle-png-3.png
weak_bislari-water_63_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bislari-water_63_11zon.jpeg
weak_bisleri-1_71_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-1_71_11zon.jpeg
weak_bisleri-250ml-48bottles_45_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-250ml-48bottles_45_11zon.jpeg
weak_bisleri-300ml-glass-bottle-500x500_75_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-300ml-glass-bottle-500x500_75_11zon.jpeg
weak_Bisleri-_-1-ltr-1-1-300x300.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Bisleri-_-1-ltr-1-1-300x300.png
weak_Bisleri-_-1-ltr-1-1_65_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Bisleri-_-1-ltr-1-1_65_11zon.jpeg
weak_Bisleri-_-250ml-1-1.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Bisleri-_-250ml-1-1.png
weak_bisleri-box-bottle_77_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-box-bottle_77_11zon.jpeg
weak_bisleri-fake-bottels_6113b98af2628_46_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-fake-bottels_6113b98af2628_46_11zon.jpeg
weak_bisleri-mineral-water-06-01-21-4-219986630-to83b.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-mineral-water-06-01-21-4-219986630-to83b.png
weak_bisleri-mineral-water1l_79_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-mineral-water1l_79_11zon.jpeg
weak_bisleri-packaged-drinking-water-250-ml-product-images-o490087986-p490087986-3-202203150247_81_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-packaged-drinking-water-250-ml-product-images-o490087986-p490087986-3-202203150247_81_11zon.jpeg
weak_bisleri-packaged-drinking-water-500-ml-product-images-o490007752-p490007752-0-202203170614_82_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-packaged-drinking-water-500-ml-product-images-o490007752-p490007752-0-202203170614_82_11zon.jpeg
weak_Bisleri-Rockstar-Drinking-Water-300-ml_48_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Bisleri-Rockstar-Drinking-Water-300-ml_48_11zon.jpeg
weak_bisleri-rockstar_47_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-rockstar_47_11zon.jpeg
weak_bisleri-water_49_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri-water_49_11zon.jpeg
weak_Bisleri_1ltr_Tamil.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Bisleri_1ltr_Tamil.png
weak_Bisleri_43_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Bisleri_43_11zon.jpeg
weak_bisleri_500ml_mineral_water_bottle.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bisleri_500ml_mineral_water_bottle.png
weak_bottled-water-bottle-plastic-grocery-store-1200x628-facebook_87_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bottled-water-bottle-plastic-grocery-store-1200x628-facebook_87_11zon.jpeg
weak_bottled-water-bottle-plastic-grocery-store-1296x728-header-1296x728_52_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/bottled-water-bottle-plastic-grocery-store-1296x728-header-1296x728_52_11zon.jpeg
weak_brand-bisleri-spotlight-03_89_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/brand-bisleri-spotlight-03_89_11zon.jpeg
weak_Bvvvi_33_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Bvvvi_33_11zon.jpeg
weak_cartoon-plastic-water-bottle-clip-art-vector_csp94674262_54_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/cartoon-plastic-water-bottle-clip-art-vector_csp94674262_54_11zon.jpeg
weak_CERAMIC-STOPPERS6954-1-1_90_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/CERAMIC-STOPPERS6954-1-1_90_11zon.jpeg
weak_claier-water-2142375323-2nhalo94_55_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/claier-water-2142375323-2nhalo94_55_11zon.jpeg
weak_close-up-detail-of-buxton-natural-mineral-water-bottle-and-label-2BJCP6X_57_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/close-up-detail-of-buxton-natural-mineral-water-bottle-and-label-2BJCP6X_57_11zon.jpeg
weak_cLv94w2ivY_Bisleri20Packaged20Drinking20Water_58_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/cLv94w2ivY_Bisleri20Packaged20Drinking20Water_58_11zon.jpeg
weak_Custom-Logo-Beer-Bottles-Sport-Water-Glass-Clear-Drink-Water-Bottle-Aesthetic-Glass-Water-Bottle_59_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Custom-Logo-Beer-Bottles-Sport-Water-Glass-Clear-Drink-Water-Bottle-Aesthetic-Glass-Water-Bottle_59_11zon.jpeg
weak_d-blue-cap-healthy-drink-collection-of-plastic-bottle-with-full-liquid-photo2_62_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/d-blue-cap-healthy-drink-collection-of-plastic-bottle-with-full-liquid-photo2_62_11zon.jpeg
weak_d-blue-cap-healthy-drink-collection-of-plastic-bottle-with-full-liquid-photo_61_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/d-blue-cap-healthy-drink-collection-of-plastic-bottle-with-full-liquid-photo_61_11zon.jpeg
weak_d-image-plastic-water-bottle-blank-background-vector-illustration_1284-67608_64_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/d-image-plastic-water-bottle-blank-background-vector-illustration_1284-67608_64_11zon.jpeg
weak_depositphotos_390364646-stock-photo-small-bottle-of-mineral-water_63_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/depositphotos_390364646-stock-photo-small-bottle-of-mineral-water_63_11zon.jpeg
weak_depositphotos_390364646-stock-photo-small-bottle-of-mineral-water_63_11zon_2_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/depositphotos_390364646-stock-photo-small-bottle-of-mineral-water_63_11zon_2_11zon.jpeg
weak_Dino-mobile-banner_91_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Dino-mobile-banner_91_11zon.jpeg
weak_disposable-transparent-plastic-mineral-water-bottle-mockup_47987-4284_65_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/disposable-transparent-plastic-mineral-water-bottle-mockup_47987-4284_65_11zon.jpeg
weak_download (17)_93_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/download (17)_93_11zon.jpeg
weak_download (19)_94_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/download (19)_94_11zon.jpeg
weak_download (8)_92_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/download (8)_92_11zon.jpeg
weak_drink-water-beverage-bottle-transparent-png.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/drink-water-beverage-bottle-transparent-png.png
weak_drinking-water-bottle-png-7.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/drinking-water-bottle-png-7.png
weak_empty-clear-drinking-water-bottle-studio-shot-isolated-on-white-background-J7YDN2_66_11zon.jpeg,0,无,none,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/empty-clear-drinking-water-bottle-studio-shot-isolated-on-white-background-J7YDN2_66_11zon.jpeg
weak_er-beneficial-for-the-brain-and-can-help-improve-cognitive-function-368-w300_97_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/er-beneficial-for-the-brain-and-can-help-improve-cognitive-function-368-w300_97_11zon.jpeg
weak_FExdg_zVEAcs2Fz_101_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/FExdg_zVEAcs2Fz_101_11zon.jpeg
weak_filled-mineral-water-bottle-500x500_102_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/filled-mineral-water-bottle-500x500_102_11zon.jpeg
weak_filled-mineral-water-bottle-500x500_102_11zon_3_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/filled-mineral-water-bottle-500x500_102_11zon_3_11zon.jpeg
weak_fO4Ttp-water-bottle-vector.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/fO4Ttp-water-bottle-vector.png
weak_focused_163007552-stock-photo-row-transparent-water-bottles-white_69_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/focused_163007552-stock-photo-row-transparent-water-bottles-white_69_11zon.jpeg
weak_forbes-water-bottle-shifting-grounds-nature-5.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/forbes-water-bottle-shifting-grounds-nature-5.png
weak_free-png-plastic-water-bottle-png-11519803083hnhiljypmg.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/free-png-plastic-water-bottle-png-11519803083hnhiljypmg.png
weak_front-view-of-big-plastic-water-bottle-with-blank-label-ioslated-on-HC3GTA_70_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/front-view-of-big-plastic-water-bottle-with-blank-label-ioslated-on-HC3GTA_70_11zon.jpeg
weak_g-water-transparent-vector-illustration-isolated-on-white-background-2DTWCP0_71_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/g-water-transparent-vector-illustration-isolated-on-white-background-2DTWCP0_71_11zon.jpeg
weak_GettyImages-84588407-f290ded_104_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/GettyImages-84588407-f290ded_104_11zon.jpeg
weak_H3025331bc6ea44cb920d05cfcfac92f7x_72_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/H3025331bc6ea44cb920d05cfcfac92f7x_72_11zon.jpeg
weak_hd-hand-holding-water-plastic-bottle-png-31625532532xqlew4dnsf.png,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/hd-hand-holding-water-plastic-bottle-png-31625532532xqlew4dnsf.png
weak_Hd6e5a8bef9e94fd4b5ad9fc7b693ed84n_73_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/Hd6e5a8bef9e94fd4b5ad9fc7b693ed84n_73_11zon.jpeg
weak_ill-water-transparent-bottle-still-water-isolated-white-background-154615392_74_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/ill-water-transparent-bottle-still-water-isolated-white-background-154615392_74_11zon.jpeg
weak_image19.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/image19.jpeg
weak_images (1)_117_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (1)_117_11zon.jpeg
weak_images (10)_120_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (10)_120_11zon.jpeg
weak_images (11)_121_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (11)_121_11zon.jpeg
weak_images (12)_122_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (12)_122_11zon.jpeg
weak_images (13)_123_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (13)_123_11zon.jpeg
weak_images (14)_124_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (14)_124_11zon.jpeg
weak_images (18)_125_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (18)_125_11zon.jpeg
weak_images (19)_126_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (19)_126_11zon.jpeg
weak_images (2)_118_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (2)_118_11zon.jpeg
weak_images (21)_127_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (21)_127_11zon.jpeg
weak_images (22)_128_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (22)_128_11zon.jpeg
weak_images (4)_119_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images (4)_119_11zon.jpeg
weak_images111_199_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images111_199_11zon.jpeg
weak_images119_203_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images119_203_11zon.jpeg
weak_images120_204_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images120_204_11zon.jpeg
weak_images123_207_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images123_207_11zon.jpeg
weak_images127_210_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images127_210_11zon.jpeg
weak_images132_213_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images132_213_11zon.jpeg
weak_images134_215_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images134_215_11zon.jpeg
weak_images135_216_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images135_216_11zon.jpeg
weak_images167_237_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images167_237_11zon.jpeg
weak_images169_238_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images169_238_11zon.jpeg
weak_images170_239_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images170_239_11zon.jpeg
weak_images174_241_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images174_241_11zon.jpeg
weak_images177_242_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images177_242_11zon.jpeg
weak_images188_250_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images188_250_11zon.jpeg
weak_images18_137_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images18_137_11zon.jpeg
weak_images190_251_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images190_251_11zon.jpeg
weak_images190_79_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images190_79_11zon.jpeg
weak_images197_254_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images197_254_11zon.jpeg
weak_images198_255_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images198_255_11zon.jpeg
weak_images213_262_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images213_262_11zon.jpeg
weak_images219_265_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images219_265_11zon.jpeg
weak_images222_267_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images222_267_11zon.jpeg
weak_images223_268_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images223_268_11zon.jpeg
weak_images229_271_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images229_271_11zon.jpeg
weak_images235_274_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images235_274_11zon.jpeg
weak_images250_284_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images250_284_11zon.jpeg
weak_images259_287_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images259_287_11zon.jpeg
weak_images26_144_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images26_144_11zon.jpeg
weak_images271_296_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images271_296_11zon.jpeg
weak_images275_297_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images275_297_11zon.jpeg
weak_images276_298_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images276_298_11zon.jpeg
weak_images277_299_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images277_299_11zon.jpeg
weak_images278_300_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images278_300_11zon.jpeg
weak_images27_76_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images27_76_11zon.jpeg
weak_images282_303_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images282_303_11zon.jpeg
weak_images293_308_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images293_308_11zon.jpeg
weak_images296_311_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images296_311_11zon.jpeg
weak_images2_129_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images2_129_11zon.jpeg
weak_images312_322_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images312_322_11zon.jpeg
weak_images318_325_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images318_325_11zon.jpeg
weak_images322_327_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images322_327_11zon.jpeg
weak_images32_148_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images32_148_11zon.jpeg
weak_images332_334_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images332_334_11zon.jpeg
weak_images333_335_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images333_335_11zon.jpeg
weak_images334_336_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images334_336_11zon.jpeg
weak_images341_340_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images341_340_11zon.jpeg
weak_images343_342_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images343_342_11zon.jpeg
weak_images345_343_11zon.jpeg,1,较多,large,unknown,folder_yolo,folder_yolo:Full  Water level/Full  Water level/images345_343_11zon.jpeg
