filename,xmin,ymin,xmax,ymax,has_liquid,liquid_level,liquid_class,pose,liquid_type,source
coco_IMG_20250401_150515_jpg.rf.F0rkI81xZ9wBX4xWDGHW.jpg,285,333,1017,1380,1,medium,2,unknown,water,coco:coco:IMG_20250401_150515_jpg.rf.F0rkI81xZ9wBX4xWDGHW.jpg
coco_IMG_20250401_152350_jpg.rf.ayEt32H29HxuABHJowWg.jpg,398,308,1142,1348,1,small,1,unknown,water,coco:coco:IMG_20250401_152350_jpg.rf.ayEt32H29HxuABHJowWg.jpg
coco_IMG_20250401_163700-2_jpg.rf.anGALRPkyux868zoYATp.jpg,484,297,1052,1145,1,medium,2,unknown,water,coco:coco:IMG_20250401_163700-2_jpg.rf.anGALRPkyux868zoYATp.jpg
coco_IMG_20250401_151003_jpg.rf.by4xYIJhoP3ZtaUC01E5.jpg,504,538,987,1225,0,none,0,unknown,none,coco:coco:IMG_20250401_151003_jpg.rf.by4xYIJhoP3ZtaUC01E5.jpg
coco_IMG_20250401_151600_jpg.rf.bx2V0LyfeU7XzvpVJIv0.jpg,408,385,988,1249,1,medium,2,unknown,water,coco:coco:IMG_20250401_151600_jpg.rf.bx2V0LyfeU7XzvpVJIv0.jpg
coco_IMG_20250401_163554_jpg.rf.ab6jbsJunaAidYpWxIA3.jpg,432,449,935,1188,1,large,3,unknown,water,coco:coco:IMG_20250401_163554_jpg.rf.ab6jbsJunaAidYpWxIA3.jpg
coco_IMG_20250401_150416_jpg.rf.bYfHYTr99ZTQDRORrAno.jpg,259,285,954,1271,0,none,0,unknown,none,coco:coco:IMG_20250401_150416_jpg.rf.bYfHYTr99ZTQDRORrAno.jpg
coco_IMG_20250401_145752_jpg.rf.G2VoqvQZ4LVzOz3a7NcE.jpg,472,460,929,1116,1,medium,2,unknown,water,coco:coco:IMG_20250401_145752_jpg.rf.G2VoqvQZ4LVzOz3a7NcE.jpg
coco_IMG_20250401_163913_jpg.rf.bloUDIxOCKH4N1GNrEfP.jpg,477,452,1013,1106,1,medium,2,unknown,water,coco:coco:IMG_20250401_163913_jpg.rf.bloUDIxOCKH4N1GNrEfP.jpg
coco_IMG_20250401_163853_jpg.rf.cGw7RZ4N0GfV34oCiPK4.jpg,446,462,878,1001,1,medium,2,unknown,water,coco:coco:IMG_20250401_163853_jpg.rf.cGw7RZ4N0GfV34oCiPK4.jpg
coco_IMG_20250401_163917_jpg.rf.bPiACynU3CR8k7SFZszg.jpg,350,444,768,967,1,medium,2,unknown,water,coco:coco:IMG_20250401_163917_jpg.rf.bPiACynU3CR8k7SFZszg.jpg
coco_IMG_20250401_150735_jpg.rf.Cij8ESVOPmhtzaPpEXxh.jpg,415,442,1167,1323,1,medium,2,unknown,water,coco:coco:IMG_20250401_150735_jpg.rf.Cij8ESVOPmhtzaPpEXxh.jpg
coco_IMG_20250401_163736_jpg.rf.btDij7Hs6Rgd6IQp27WF.jpg,371,300,966,1196,1,large,3,unknown,water,coco:coco:IMG_20250401_163736_jpg.rf.btDij7Hs6Rgd6IQp27WF.jpg
coco_IMG_20250401_163645_jpg.rf.cBPLk9Jg0sOLngirRUFF.jpg,462,295,1079,1202,1,small,1,unknown,water,coco:coco:IMG_20250401_163645_jpg.rf.cBPLk9Jg0sOLngirRUFF.jpg
coco_IMG_20250401_152655_jpg.rf.dz7JSmCWX5PqhACxNtqi.jpg,394,341,1124,1178,1,medium,2,unknown,water,coco:coco:IMG_20250401_152655_jpg.rf.dz7JSmCWX5PqhACxNtqi.jpg
coco_IMG_20250401_155013_jpg.rf.cohXiAPNcTztFbLzUFlX.jpg,434,427,1033,1263,1,medium,2,unknown,water,coco:coco:IMG_20250401_155013_jpg.rf.cohXiAPNcTztFbLzUFlX.jpg
coco_IMG_20250401_163216_jpg.rf.ca0S9sZigNLpBOGgUHcf.jpg,349,457,874,1088,1,small,1,unknown,water,coco:coco:IMG_20250401_163216_jpg.rf.ca0S9sZigNLpBOGgUHcf.jpg
coco_IMG_20250401_163217_jpg.rf.Ec2n233k8IkuYzMxGpo8.jpg,278,450,719,1006,1,small,1,unknown,water,coco:coco:IMG_20250401_163217_jpg.rf.Ec2n233k8IkuYzMxGpo8.jpg
coco_IMG_20250401_155726_jpg.rf.d0aOdExCY53Ou2miZ7xB.jpg,424,395,1048,1130,1,medium,2,unknown,water,coco:coco:IMG_20250401_155726_jpg.rf.d0aOdExCY53Ou2miZ7xB.jpg
coco_IMG_20250401_163034_jpg.rf.fIm4legAXx1aHYaQ4O6P.jpg,420,294,986,1133,1,large,3,unknown,water,coco:coco:IMG_20250401_163034_jpg.rf.fIm4legAXx1aHYaQ4O6P.jpg
coco_IMG_20250401_155422_jpg.rf.dATw90p3MS6cjpBypsN9.jpg,378,426,832,1144,1,medium,2,unknown,water,coco:coco:IMG_20250401_155422_jpg.rf.dATw90p3MS6cjpBypsN9.jpg
coco_IMG_20250401_152547_jpg.rf.7KuU7N1faLiyRnNEel4e.jpg,406,308,1012,1048,0,none,0,unknown,none,coco:coco:IMG_20250401_152547_jpg.rf.7KuU7N1faLiyRnNEel4e.jpg
coco_IMG_20250401_154935_jpg.rf.f9nT4aP6DyLKeoWCQfTy.jpg,448,321,1078,1204,1,medium,2,unknown,water,coco:coco:IMG_20250401_154935_jpg.rf.f9nT4aP6DyLKeoWCQfTy.jpg
coco_IMG_20250401_163231_jpg.rf.gLrgLcSbPBlmO2bVQY3Y.jpg,515,464,1055,1120,1,medium,2,unknown,water,coco:coco:IMG_20250401_163231_jpg.rf.gLrgLcSbPBlmO2bVQY3Y.jpg
coco_IMG_20250401_151129_jpg.rf.fiKYwXWC5ZhMqUQxIGbu.jpg,504,498,957,1178,1,small,1,unknown,water,coco:coco:IMG_20250401_151129_jpg.rf.fiKYwXWC5ZhMqUQxIGbu.jpg
coco_IMG_20250401_151359_jpg.rf.g5JOBS0dhCZqn2BpcgbF.jpg,515,333,1235,1347,0,none,0,unknown,none,coco:coco:IMG_20250401_151359_jpg.rf.g5JOBS0dhCZqn2BpcgbF.jpg
coco_IMG_20250401_150956_jpg.rf.dZlay9HsoUNP1iMWbP3J.jpg,326,350,977,1267,0,none,0,unknown,none,coco:coco:IMG_20250401_150956_jpg.rf.dZlay9HsoUNP1iMWbP3J.jpg
coco_IMG_20250401_155039_jpg.rf.faNBEBxje0R3jgUpn4jr.jpg,415,403,907,1159,0,none,0,unknown,none,coco:coco:IMG_20250401_155039_jpg.rf.faNBEBxje0R3jgUpn4jr.jpg
coco_IMG_20250401_152031_jpg.rf.gUWJs4rdMF8UbVPUc1KG.jpg,375,445,827,1103,0,none,0,unknown,none,coco:coco:IMG_20250401_152031_jpg.rf.gUWJs4rdMF8UbVPUc1KG.jpg
coco_IMG_20250401_145950_jpg.rf.dIlJwh5xnm25aBJq2oeq.jpg,424,615,976,1299,0,none,0,unknown,none,coco:coco:IMG_20250401_145950_jpg.rf.dIlJwh5xnm25aBJq2oeq.jpg
coco_IMG_20250401_163718_jpg.rf.fpWOkulRzVrPPA9Z3SAS.jpg,308,408,742,1086,1,medium,2,unknown,water,coco:coco:IMG_20250401_163718_jpg.rf.fpWOkulRzVrPPA9Z3SAS.jpg
coco_IMG_20250401_152709_jpg.rf.ffjx0aoTFcSzQtYdfG3w.jpg,402,535,1051,1294,1,medium,2,unknown,water,coco:coco:IMG_20250401_152709_jpg.rf.ffjx0aoTFcSzQtYdfG3w.jpg
coco_IMG_20250401_151826_jpg.rf.6VR0uYNoHuvmhguID5u1.jpg,356,483,890,1135,1,medium,2,unknown,water,coco:coco:IMG_20250401_151826_jpg.rf.6VR0uYNoHuvmhguID5u1.jpg
coco_IMG_20250401_160417_jpg.rf.hfJ4mKLDAFlnIYwzaqNO.jpg,478,481,991,1258,0,none,0,unknown,none,coco:coco:IMG_20250401_160417_jpg.rf.hfJ4mKLDAFlnIYwzaqNO.jpg
coco_IMG_20250401_152222_jpg.rf.9NVjIJqJxpy7xb8m91uU.jpg,0,0,1440,1920,1,small,1,unknown,water,coco:coco:IMG_20250401_152222_jpg.rf.9NVjIJqJxpy7xb8m91uU.jpg
coco_IMG_20250401_151555_jpg.rf.9RYEAuHHvujRHbAeMSMM.jpg,509,340,1210,1339,1,medium,2,unknown,water,coco:coco:IMG_20250401_151555_jpg.rf.9RYEAuHHvujRHbAeMSMM.jpg
coco_IMG_20250401_150535_jpg.rf.6tngzD7HU4Ecur3UiLlT.jpg,673,692,1142,1281,0,none,0,unknown,none,coco:coco:IMG_20250401_150535_jpg.rf.6tngzD7HU4Ecur3UiLlT.jpg
coco_IMG_20250401_150227_jpg.rf.876oYOvQlMHC5VMeX4fZ.jpg,420,422,983,1244,1,small,1,unknown,water,coco:coco:IMG_20250401_150227_jpg.rf.876oYOvQlMHC5VMeX4fZ.jpg
coco_IMG_20250401_150334_jpg.rf.8u0ZnhunDvpHCio2gwW2.jpg,319,223,1096,1325,1,medium,2,unknown,water,coco:coco:IMG_20250401_150334_jpg.rf.8u0ZnhunDvpHCio2gwW2.jpg
coco_IMG_20250401_155054_jpg.rf.8xl8xlcxvbXqv1sspIJH.jpg,306,257,1003,1266,1,small,1,unknown,water,coco:coco:IMG_20250401_155054_jpg.rf.8xl8xlcxvbXqv1sspIJH.jpg
coco_IMG_20250401_145922_jpg.rf.9GVHxudDWFqEBTV3hlJ2.jpg,479,438,1041,1265,1,medium,2,unknown,water,coco:coco:IMG_20250401_145922_jpg.rf.9GVHxudDWFqEBTV3hlJ2.jpg
coco_IMG_20250401_160426_jpg.rf.79URIARUuhSTuVBhycI9.jpg,455,469,863,1114,0,none,0,unknown,none,coco:coco:IMG_20250401_160426_jpg.rf.79URIARUuhSTuVBhycI9.jpg
coco_IMG_20250401_145539_jpg.rf.8bUNfe2BLccloAmV5pgV.jpg,392,292,1038,1197,1,medium,2,unknown,water,coco:coco:IMG_20250401_145539_jpg.rf.8bUNfe2BLccloAmV5pgV.jpg
coco_IMG_20250401_152306_jpg.rf.7OhkjCQAcOlsCN1NyRhO.jpg,414,453,904,1187,1,large,3,unknown,water,coco:coco:IMG_20250401_152306_jpg.rf.7OhkjCQAcOlsCN1NyRhO.jpg
coco_IMG_20250401_155015_jpg.rf.96d9yGfzw1h7WUKz9ziv.jpg,440,312,1050,1181,1,medium,2,unknown,water,coco:coco:IMG_20250401_155015_jpg.rf.96d9yGfzw1h7WUKz9ziv.jpg
coco_IMG_20250401_160632_jpg.rf.89jkgVeMfR0l9T5GU8K3.jpg,431,223,1077,1203,1,medium,2,unknown,water,coco:coco:IMG_20250401_160632_jpg.rf.89jkgVeMfR0l9T5GU8K3.jpg
coco_IMG_20250401_150330_jpg.rf.8NLd2ZLHw9udHJ3t8vxj.jpg,680,363,1236,1207,1,medium,2,unknown,water,coco:coco:IMG_20250401_150330_jpg.rf.8NLd2ZLHw9udHJ3t8vxj.jpg
coco_IMG_20250401_150029_jpg.rf.9kct6TRhWJmTarOGoFJ6.jpg,654,454,1264,1185,0,none,0,unknown,none,coco:coco:IMG_20250401_150029_jpg.rf.9kct6TRhWJmTarOGoFJ6.jpg
coco_IMG_20250401_163444_jpg.rf.AikDOkqFgOGzmDVvc1sN.jpg,479,383,948,1074,1,small,1,unknown,water,coco:coco:IMG_20250401_163444_jpg.rf.AikDOkqFgOGzmDVvc1sN.jpg
coco_IMG_20250401_163446_jpg.rf.AMfp5qiLo5EEmnM4WrhO.jpg,460,470,814,1016,1,small,1,unknown,water,coco:coco:IMG_20250401_163446_jpg.rf.AMfp5qiLo5EEmnM4WrhO.jpg
coco_IMG_20250401_154952_jpg.rf.9HUX7W0y6b32gbBUqpim.jpg,499,511,1029,1265,1,medium,2,unknown,water,coco:coco:IMG_20250401_154952_jpg.rf.9HUX7W0y6b32gbBUqpim.jpg
coco_IMG_20250401_152225_jpg.rf.BFX31EdgC419U5nAUBVi.jpg,359,353,871,1108,1,medium,2,unknown,water,coco:coco:IMG_20250401_152225_jpg.rf.BFX31EdgC419U5nAUBVi.jpg
coco_IMG_20250401_155649_jpg.rf.AtIoPjG0KgSr0S89ffQk.jpg,356,422,814,1015,1,small,1,unknown,water,coco:coco:IMG_20250401_155649_jpg.rf.AtIoPjG0KgSr0S89ffQk.jpg
coco_IMG_20250401_163717_jpg.rf.q3lZeTi3MDkQRom9Ho9X.jpg,505,308,1081,1182,1,medium,2,unknown,water,coco:coco:IMG_20250401_163717_jpg.rf.q3lZeTi3MDkQRom9Ho9X.jpg
coco_IMG_20250401_163915_jpg.rf.AIcoHUf7Z9MIIZsHzXUl.jpg,469,385,986,1022,1,medium,2,unknown,water,coco:coco:IMG_20250401_163915_jpg.rf.AIcoHUf7Z9MIIZsHzXUl.jpg
coco_IMG_20250401_145715_jpg.rf.BLNkZo1ZLjEVMBL251ZD.jpg,0,0,1440,1920,1,small,1,unknown,water,coco:coco:IMG_20250401_145715_jpg.rf.BLNkZo1ZLjEVMBL251ZD.jpg
coco_IMG_20250401_151509_jpg.rf.BOg1FetawLjRmlMoPBSU.jpg,392,285,1091,1239,1,small,1,unknown,water,coco:coco:IMG_20250401_151509_jpg.rf.BOg1FetawLjRmlMoPBSU.jpg
coco_IMG_20250401_151753_jpg.rf.CEu6Aqbf6o2XsCfXtzIu.jpg,292,502,844,1175,1,medium,2,unknown,water,coco:coco:IMG_20250401_151753_jpg.rf.CEu6Aqbf6o2XsCfXtzIu.jpg
coco_IMG_20250401_151751_jpg.rf.t59w3S2i5DNaSaEEL8ZE.jpg,340,398,927,1113,1,medium,2,unknown,water,coco:coco:IMG_20250401_151751_jpg.rf.t59w3S2i5DNaSaEEL8ZE.jpg
coco_IMG_20250401_151049_jpg.rf.CDLOTRcL1JLKiwq5s8H7.jpg,507,385,1078,1193,1,small,1,unknown,water,coco:coco:IMG_20250401_151049_jpg.rf.CDLOTRcL1JLKiwq5s8H7.jpg
coco_IMG_20250401_152529_jpg.rf.BAPovlr1ysUd4A9nQC2N.jpg,407,281,1118,1254,1,medium,2,unknown,water,coco:coco:IMG_20250401_152529_jpg.rf.BAPovlr1ysUd4A9nQC2N.jpg
coco_IMG_20250401_163442_jpg.rf.9u81vN0Iu0k29fcc7iIO.jpg,545,548,966,1174,1,small,1,unknown,water,coco:coco:IMG_20250401_163442_jpg.rf.9u81vN0Iu0k29fcc7iIO.jpg
coco_IMG_20250401_150141_jpg.rf.qAZIVxAvrrxUCKJUx3HY.jpg,424,490,958,1143,1,medium,2,unknown,water,coco:coco:IMG_20250401_150141_jpg.rf.qAZIVxAvrrxUCKJUx3HY.jpg
coco_IMG_20250401_154847_jpg.rf.qIuboNmH5lKY0HcnsVPM.jpg,342,382,926,1220,0,none,0,unknown,none,coco:coco:IMG_20250401_154847_jpg.rf.qIuboNmH5lKY0HcnsVPM.jpg
coco_IMG_20250401_152602_jpg.rf.qPaAFiimRNexLIozGB9u.jpg,334,434,1065,1269,1,small,1,unknown,water,coco:coco:IMG_20250401_152602_jpg.rf.qPaAFiimRNexLIozGB9u.jpg
coco_IMG_20250401_151850_jpg.rf.qhYC5g27uEVJ4kZGGG15.jpg,421,464,996,1159,1,medium,2,unknown,water,coco:coco:IMG_20250401_151850_jpg.rf.qhYC5g27uEVJ4kZGGG15.jpg
coco_IMG_20250401_151506_jpg.rf.rhoPPhwd54nSuUEDDMxg.jpg,280,352,1016,1418,1,small,1,unknown,water,coco:coco:IMG_20250401_151506_jpg.rf.rhoPPhwd54nSuUEDDMxg.jpg
coco_IMG_20250401_160507_jpg.rf.qGknIGIJvtlzSIdU18AO.jpg,404,325,867,1035,1,medium,2,unknown,water,coco:coco:IMG_20250401_160507_jpg.rf.qGknIGIJvtlzSIdU18AO.jpg
coco_IMG_20250401_152356_jpg.rf.qmTf0hmvdiJ9DQqv0aiI.jpg,461,342,1061,1214,0,none,0,unknown,none,coco:coco:IMG_20250401_152356_jpg.rf.qmTf0hmvdiJ9DQqv0aiI.jpg
coco_IMG_20250401_163939_jpg.rf.rVFuz9tyVmYLV5hIf6W6.jpg,325,543,828,1154,1,large,3,unknown,water,coco:coco:IMG_20250401_163939_jpg.rf.rVFuz9tyVmYLV5hIf6W6.jpg
coco_IMG_20250401_163310_jpg.rf.Bsa8YGqGhu95Jt8JBfFc.jpg,495,520,1042,1175,1,medium,2,unknown,water,coco:coco:IMG_20250401_163310_jpg.rf.Bsa8YGqGhu95Jt8JBfFc.jpg
coco_IMG_20250401_160439_jpg.rf.6pvztbKxqgFiOAzFPygN.jpg,505,386,1059,1219,1,small,1,unknown,water,coco:coco:IMG_20250401_160439_jpg.rf.6pvztbKxqgFiOAzFPygN.jpg
coco_IMG_20250401_151210_jpg.rf.rlTk04BrjGQp3mSrSmiW.jpg,381,373,961,1237,1,medium,2,unknown,water,coco:coco:IMG_20250401_151210_jpg.rf.rlTk04BrjGQp3mSrSmiW.jpg
coco_IMG_20250401_163704_jpg.rf.uQa0xkEgbcIJBVl8tmSk.jpg,329,423,779,1127,1,medium,2,unknown,water,coco:coco:IMG_20250401_163704_jpg.rf.uQa0xkEgbcIJBVl8tmSk.jpg
coco_IMG_20250401_150414_jpg.rf.tcGGcmY5REMGsiQejpeJ.jpg,563,423,1111,1242,1,medium,2,unknown,water,coco:coco:IMG_20250401_150414_jpg.rf.tcGGcmY5REMGsiQejpeJ.jpg
coco_IMG_20250401_163021-2_jpg.rf.tn6X7rlbAXBfORRXmj40.jpg,334,348,794,1045,1,medium,2,unknown,water,coco:coco:IMG_20250401_163021-2_jpg.rf.tn6X7rlbAXBfORRXmj40.jpg
coco_IMG_20250401_151137_jpg.rf.sydMeOxdnCtN4g60xyv8.jpg,441,511,934,1205,1,small,1,unknown,water,coco:coco:IMG_20250401_151137_jpg.rf.sydMeOxdnCtN4g60xyv8.jpg
coco_IMG_20250401_150637_jpg.rf.uTrU8P2Mcak5EJpFiiFu.jpg,423,400,1049,1153,1,small,1,unknown,water,coco:coco:IMG_20250401_150637_jpg.rf.uTrU8P2Mcak5EJpFiiFu.jpg
coco_IMG_20250401_150537_jpg.rf.teFNCb1gDSbLg9MB8X7x.jpg,356,649,1046,1486,0,none,0,unknown,none,coco:coco:IMG_20250401_150537_jpg.rf.teFNCb1gDSbLg9MB8X7x.jpg
coco_IMG_20250401_151620_jpg.rf.vKEIzI2G91LaHnPLfiCO.jpg,533,336,1198,1293,1,medium,2,unknown,water,coco:coco:IMG_20250401_151620_jpg.rf.vKEIzI2G91LaHnPLfiCO.jpg
coco_IMG_20250401_150115_jpg.rf.wANfPnJl9ayO18KqnlOm.jpg,363,522,903,1175,1,medium,2,unknown,water,coco:coco:IMG_20250401_150115_jpg.rf.wANfPnJl9ayO18KqnlOm.jpg
coco_IMG_20250401_154919_jpg.rf.uryUdX39eCsS5kTkUQPq.jpg,481,468,875,1072,1,small,1,unknown,water,coco:coco:IMG_20250401_154919_jpg.rf.uryUdX39eCsS5kTkUQPq.jpg
coco_IMG_20250401_160420_jpg.rf.vVadwqxKaoi3WGV7FZNj.jpg,389,289,958,1133,0,none,0,unknown,none,coco:coco:IMG_20250401_160420_jpg.rf.vVadwqxKaoi3WGV7FZNj.jpg
coco_IMG_20250401_163649_jpg.rf.tUiQ46uG4TpOvd7H8ut6.jpg,428,420,900,1146,1,small,1,unknown,water,coco:coco:IMG_20250401_163649_jpg.rf.tUiQ46uG4TpOvd7H8ut6.jpg
coco_IMG_20250401_150051_jpg.rf.sYgQS2uz9UQCPKaHtrfs.jpg,757,461,1351,1168,1,medium,2,unknown,water,coco:coco:IMG_20250401_150051_jpg.rf.sYgQS2uz9UQCPKaHtrfs.jpg
coco_IMG_20250401_145746_jpg.rf.wJpD13t72f8Ix7Hr4EVE.jpg,679,683,1118,1343,1,medium,2,unknown,water,coco:coco:IMG_20250401_145746_jpg.rf.wJpD13t72f8Ix7Hr4EVE.jpg
coco_IMG_20250401_160636_jpg.rf.hg1uz4EMvCYUSYtzIz03.jpg,208,344,774,1206,1,medium,2,unknown,water,coco:coco:IMG_20250401_160636_jpg.rf.hg1uz4EMvCYUSYtzIz03.jpg
coco_IMG_20250401_163214_jpg.rf.uJ9xAc5xY04ZqhusVHTd.jpg,429,480,956,1115,1,medium,2,unknown,water,coco:coco:IMG_20250401_163214_jpg.rf.uJ9xAc5xY04ZqhusVHTd.jpg
coco_IMG_20250401_151504_jpg.rf.vkNzr1NfjgSwskc3apQn.jpg,495,358,1203,1358,1,small,1,unknown,water,coco:coco:IMG_20250401_151504_jpg.rf.vkNzr1NfjgSwskc3apQn.jpg
coco_IMG_20250401_155450_jpg.rf.vdCoyMfhPKaKuZqqgmI6.jpg,418,275,1102,1247,1,medium,2,unknown,water,coco:coco:IMG_20250401_155450_jpg.rf.vdCoyMfhPKaKuZqqgmI6.jpg
coco_IMG_20250401_151052_jpg.rf.wDyZgiYZublZtYIGWnxP.jpg,524,400,1064,1175,1,small,1,unknown,water,coco:coco:IMG_20250401_151052_jpg.rf.wDyZgiYZublZtYIGWnxP.jpg
coco_IMG_20250401_155019_jpg.rf.jHrjIEhIvxCqqHLgcqQ7.jpg,374,488,824,1145,1,medium,2,unknown,water,coco:coco:IMG_20250401_155019_jpg.rf.jHrjIEhIvxCqqHLgcqQ7.jpg
coco_IMG_20250401_145920_jpg.rf.hpZUzQwcfABhZkpRusGf.jpg,633,545,1027,1148,1,large,3,unknown,water,coco:coco:IMG_20250401_145920_jpg.rf.hpZUzQwcfABhZkpRusGf.jpg
coco_IMG_20250401_160453_jpg.rf.iLgiGQ255TzESAExWqYR.jpg,343,219,930,1091,1,medium,2,unknown,water,coco:coco:IMG_20250401_160453_jpg.rf.iLgiGQ255TzESAExWqYR.jpg
coco_IMG_20250401_154937_jpg.rf.uIlq426hIHAl1h4qeBIj.jpg,409,481,860,1135,1,medium,2,unknown,water,coco:coco:IMG_20250401_154937_jpg.rf.uIlq426hIHAl1h4qeBIj.jpg
coco_IMG_20250401_160437_jpg.rf.joaigoXVWp5zWgij4T5j.jpg,404,362,943,1163,1,small,1,unknown,water,coco:coco:IMG_20250401_160437_jpg.rf.joaigoXVWp5zWgij4T5j.jpg
coco_IMG_20250401_150421_jpg.rf.i8iSIVZXEJAbXLXovqMy.jpg,348,433,881,1225,1,medium,2,unknown,water,coco:coco:IMG_20250401_150421_jpg.rf.i8iSIVZXEJAbXLXovqMy.jpg
coco_IMG_20250401_160618_jpg.rf.ispG9VCkGgAzwU4F8kda.jpg,372,383,890,1194,1,small,1,unknown,water,coco:coco:IMG_20250401_160618_jpg.rf.ispG9VCkGgAzwU4F8kda.jpg
coco_IMG_20250401_151237_jpg.rf.ujvhXpEfbZyMNjhC4Kis.jpg,479,410,1063,1271,1,medium,2,unknown,water,coco:coco:IMG_20250401_151237_jpg.rf.ujvhXpEfbZyMNjhC4Kis.jpg
coco_IMG_20250401_152640-2_jpg.rf.jJW4H3PrI1mIUju0aE6C.jpg,300,458,811,1069,1,medium,2,unknown,water,coco:coco:IMG_20250401_152640-2_jpg.rf.jJW4H3PrI1mIUju0aE6C.jpg
coco_IMG_20250401_151557_jpg.rf.kct58QExqhy0wXzSqIw6.jpg,336,324,992,1298,1,medium,2,unknown,water,coco:coco:IMG_20250401_151557_jpg.rf.kct58QExqhy0wXzSqIw6.jpg
coco_IMG_20250401_163715_jpg.rf.iXY2wo8YnXNklVwu3w17.jpg,524,434,1079,1264,1,medium,2,unknown,water,coco:coco:IMG_20250401_163715_jpg.rf.iXY2wo8YnXNklVwu3w17.jpg
coco_IMG_20250401_150519_jpg.rf.lGtCECUtOGqjZ4wXTy4T.jpg,315,446,879,1280,1,medium,2,unknown,water,coco:coco:IMG_20250401_150519_jpg.rf.lGtCECUtOGqjZ4wXTy4T.jpg
coco_IMG_20250401_150759_jpg.rf.lAs0Q71OqlqLxu37yJI0.jpg,0,0,1440,1920,0,none,0,unknown,none,coco:coco:IMG_20250401_150759_jpg.rf.lAs0Q71OqlqLxu37yJI0.jpg
coco_IMG_20250401_145712_jpg.rf.khJDzEAp5wGCm9S1p7pa.jpg,477,320,1051,1147,1,medium,2,unknown,water,coco:coco:IMG_20250401_145712_jpg.rf.khJDzEAp5wGCm9S1p7pa.jpg
coco_IMG_20250401_152504_jpg.rf.kTspWwSdjvFGUNNMsg3y.jpg,348,250,1075,1281,1,medium,2,unknown,water,coco:coco:IMG_20250401_152504_jpg.rf.kTspWwSdjvFGUNNMsg3y.jpg
coco_IMG_20250401_160536_jpg.rf.l7CyhQcjV2v75VIkrjdm.jpg,503,294,1107,1181,1,medium,2,unknown,water,coco:coco:IMG_20250401_160536_jpg.rf.l7CyhQcjV2v75VIkrjdm.jpg
coco_IMG_20250401_150737_jpg.rf.jHg7RpxZnKvwpbxFQz7X.jpg,345,579,921,1272,1,medium,2,unknown,water,coco:coco:IMG_20250401_150737_jpg.rf.jHg7RpxZnKvwpbxFQz7X.jpg
coco_IMG_20250401_145634_jpg.rf.lifuGzQ3ywFNQJVH3ewG.jpg,345,488,773,1115,1,medium,2,unknown,water,coco:coco:IMG_20250401_145634_jpg.rf.lifuGzQ3ywFNQJVH3ewG.jpg
coco_IMG_20250401_152437_jpg.rf.nVqwqGaucxMsfVLj5o0S.jpg,442,255,1169,1272,1,medium,2,unknown,water,coco:coco:IMG_20250401_152437_jpg.rf.nVqwqGaucxMsfVLj5o0S.jpg
coco_IMG_20250401_163017_jpg.rf.lVDgYeV78UYhWBQPoSrD.jpg,433,456,931,1225,1,medium,2,unknown,water,coco:coco:IMG_20250401_163017_jpg.rf.lVDgYeV78UYhWBQPoSrD.jpg
coco_IMG_20250401_152113_jpg.rf.nInkLnvWlTykOyd0sR1o.jpg,325,344,876,1166,1,small,1,unknown,water,coco:coco:IMG_20250401_152113_jpg.rf.nInkLnvWlTykOyd0sR1o.jpg
coco_IMG_20250401_152412_jpg.rf.nch2z2ti8wwrXLfeXKJd.jpg,299,177,1162,1310,1,small,1,unknown,water,coco:coco:IMG_20250401_152412_jpg.rf.nch2z2ti8wwrXLfeXKJd.jpg
coco_IMG_20250401_163536_jpg.rf.mvUbShSCldgd6p56wwTS.jpg,526,378,966,1032,1,medium,2,unknown,water,coco:coco:IMG_20250401_163536_jpg.rf.mvUbShSCldgd6p56wwTS.jpg
coco_IMG_20250401_150205_jpg.rf.nnsu4SDvD3up56xCMuvy.jpg,493,233,1228,1271,1,small,1,unknown,water,coco:coco:IMG_20250401_150205_jpg.rf.nnsu4SDvD3up56xCMuvy.jpg
coco_IMG_20250401_163734_jpg.rf.p1SQdwBPbc9ZYXCgNiN9.jpg,469,393,1086,1304,1,large,3,unknown,water,coco:coco:IMG_20250401_163734_jpg.rf.p1SQdwBPbc9ZYXCgNiN9.jpg
coco_IMG_20250401_151240_jpg.rf.nRGZsIwqC6AliNuHjTlT.jpg,463,441,962,1186,1,medium,2,unknown,water,coco:coco:IMG_20250401_151240_jpg.rf.nRGZsIwqC6AliNuHjTlT.jpg
coco_IMG_20250401_151731_jpg.rf.pTzNtmC2w9rNnXyqqTit.jpg,391,386,993,1112,1,small,1,unknown,water,coco:coco:IMG_20250401_151731_jpg.rf.pTzNtmC2w9rNnXyqqTit.jpg
coco_IMG_20250401_145641_jpg.rf.LZokaH2X3UZqJtbGYfQD.jpg,320,172,877,990,1,small,1,unknown,water,coco:coco:IMG_20250401_145641_jpg.rf.LZokaH2X3UZqJtbGYfQD.jpg
coco_IMG_20250401_163253_jpg.rf.nYwwzZX3MDSkXT5xZjsv.jpg,337,598,736,1087,1,medium,2,unknown,water,coco:coco:IMG_20250401_163253_jpg.rf.nYwwzZX3MDSkXT5xZjsv.jpg
coco_IMG_20250401_163032_jpg.rf.LhPROK5g4Tgbv2vbcaWg.jpg,513,407,1050,1214,1,large,3,unknown,water,coco:coco:IMG_20250401_163032_jpg.rf.LhPROK5g4Tgbv2vbcaWg.jpg
